index,x-value,pointwise error (4 s.f.),MAE (yes/no)
594,-0.9998923455,3415,no
595,-0.9998935791,3454,no
596,-0.9998947985,3494,no
597,-0.9998960039,3535,no
598,-0.9998971955,3576,no
599,-0.9998983735,3617,no
600,-0.999899538,3659,no
601,-0.9999006891,3702,no
602,-0.999901827,3745,no
603,-0.9999029519,3788,no
604,-0.9999040639,3832,no
605,-0.9999051632,3877,no
606,-0.9999062498,3921,no
607,-0.9999073241,3967,no
608,-0.999908386,4013,no
609,-0.9999094357,4060,no
610,-0.9999104734,4107,no
611,-0.9999114993,4154,no
612,-0.9999125133,4202,no
613,-0.9999135158,4251,no
614,-0.9999145067,4300,no
615,-0.9999154863,4350,no
616,-0.9999164547,4401,no
617,-0.999917412,4452,no
618,-0.9999183583,4503,no
619,-0.9999192938,4556,no
620,-0.9999202186,4609,no
621,-0.9999211327,4662,no
622,-0.9999220364,4716,no
623,-0.9999229297,4771,no
624,-0.9999238128,4826,no
625,-0.9999246858,4882,no
626,-0.9999255488,4939,no
627,-0.9999264019,4996,no
628,-0.9999272452,5054,no
629,-0.9999280788,5112,no
630,-0.9999289029,5172,no
631,-0.9999297176,5232,no
632,-0.9999305229,5292,no
633,-0.999931319,5354,no
634,-0.9999321059,5416,no
635,-0.9999328839,5479,no
636,-0.9999336529,5542,no
637,-0.9999344131,5606,no
638,-0.9999351647,5671,no
639,-0.9999359076,5737,no
640,-0.999936642,5804,no
641,-0.9999373679,5871,no
642,-0.9999380856,5939,no
643,-0.999938795,6008,no
644,-0.9999394963,6078,no
645,-0.9999401896,6148,no
646,-0.9999408749,6219,no
647,-0.9999415524,6292,no
648,-0.9999422221,6365,no
649,-0.9999428841,6438,no
650,-0.9999435386,6513,no
651,-0.9999441855,6589,no
652,-0.9999448251,6665,no
653,-0.9999454573,6742,no
654,-0.9999460823,6820,no
655,-0.9999467001,6899,no
656,-0.9999473108,6979,no
657,-0.9999479145,7060,no
658,-0.9999485113,7142,no
659,-0.9999491013,7225,no
660,-0.9999496845,7309,no
661,-0.999950261,7394,no
662,-0.999950831,7479,no
663,-0.9999513944,7566,no
664,-0.9999519513,7654,no
665,-0.9999525019,7743,no
666,-0.9999530461,7832,no
667,-0.9999535841,7923,no
668,-0.999954116,8015,no
669,-0.9999546417,8108,no
670,-0.9999551614,8202,no
671,-0.9999556752,8297,no
672,-0.9999561831,8393,no
673,-0.9999566852,8491,no
674,-0.9999571815,8589,no
675,-0.9999576721,8689,no
676,-0.9999581571,8789,no
677,-0.9999586366,8891,no
678,-0.9999591105,8994,no
679,-0.999959579,9099,no
680,-0.9999600422,9204,no
681,-0.9999605,9311,no
682,-0.9999609526,9419,no
683,-0.9999614001,9528,no
684,-0.9999618424,9638,no
685,-0.9999622796,9750,no
686,-0.9999627118,9863,no
687,-0.999963139,9978,no
688,-0.9999635614,1.009e+04,no
689,-0.9999639789,1.021e+04,no
690,-0.9999643917,1.033e+04,no
691,-0.9999647997,1.045e+04,no
692,-0.999965203,1.057e+04,no
693,-0.9999656017,1.069e+04,no
694,-0.9999659959,1.082e+04,no
695,-0.9999663855,1.094e+04,no
696,-0.9999667707,1.107e+04,no
697,-0.9999671514,1.12e+04,no
698,-0.9999675278,1.133e+04,no
699,-0.9999678999,1.146e+04,no
700,-0.9999682677,1.159e+04,no
701,-0.9999686313,1.173e+04,no
702,-0.9999689907,1.186e+04,no
703,-0.999969346,1.2e+04,no
704,-0.9999696973,1.214e+04,no
705,-0.9999700445,1.228e+04,no
706,-0.9999703877,1.242e+04,no
707,-0.9999707271,1.256e+04,no
708,-0.9999710625,1.271e+04,no
709,-0.999971394,1.286e+04,no
710,-0.9999717218,1.301e+04,no
711,-0.9999720458,1.316e+04,no
712,-0.9999723661,1.331e+04,no
713,-0.9999726828,1.346e+04,no
714,-0.9999729958,1.362e+04,no
715,-0.9999733052,1.378e+04,no
716,-0.9999736111,1.394e+04,no
717,-0.9999739135,1.41e+04,no
718,-0.9999742124,1.426e+04,no
719,-0.9999745079,1.443e+04,no
720,-0.9999748,1.46e+04,no
721,-0.9999750887,1.476e+04,no
722,-0.9999753741,1.494e+04,no
723,-0.9999756563,1.511e+04,no
724,-0.9999759352,1.528e+04,no
725,-0.999976211,1.546e+04,no
726,-0.9999764836,1.564e+04,no
727,-0.999976753,1.582e+04,no
728,-0.9999770194,1.601e+04,no
729,-0.9999772827,1.619e+04,no
730,-0.999977543,1.638e+04,no
731,-0.9999778003,1.657e+04,no
732,-0.9999780547,1.676e+04,no
733,-0.9999783062,1.696e+04,no
734,-0.9999785547,1.715e+04,no
735,-0.9999788005,1.735e+04,no
736,-0.9999790434,1.755e+04,no
737,-0.9999792835,1.776e+04,no
738,-0.9999795209,1.796e+04,no
739,-0.9999797555,1.817e+04,no
740,-0.9999799875,1.838e+04,no
741,-0.9999802168,1.859e+04,no
742,-0.9999804435,1.881e+04,no
743,-0.9999806676,1.903e+04,no
744,-0.9999808891,1.925e+04,no
745,-0.9999811081,1.947e+04,no
746,-0.9999813245,1.97e+04,no
747,-0.9999815385,1.992e+04,no
748,-0.9999817501,2.016e+04,no
749,-0.9999819592,2.039e+04,no
750,-0.9999821659,2.063e+04,no
751,-0.9999823702,2.086e+04,no
752,-0.9999825723,2.111e+04,no
753,-0.9999827719,2.135e+04,no
754,-0.9999829693,2.16e+04,no
755,-0.9999831645,2.185e+04,no
756,-0.9999833574,2.21e+04,no
757,-0.9999835481,2.236e+04,no
758,-0.9999837366,2.262e+04,no
759,-0.999983923,2.288e+04,no
760,-0.9999841072,2.314e+04,no
761,-0.9999842893,2.341e+04,no
762,-0.9999844693,2.368e+04,no
763,-0.9999846472,2.396e+04,no
764,-0.9999848232,2.424e+04,no
765,-0.9999849971,2.452e+04,no
766,-0.999985169,2.48e+04,no
767,-0.9999853389,2.509e+04,no
768,-0.9999855069,2.538e+04,no
769,-0.999985673,2.567e+04,no
770,-0.9999858371,2.597e+04,no
771,-0.9999859994,2.627e+04,no
772,-0.9999861598,2.658e+04,no
773,-0.9999863184,2.689e+04,no
774,-0.9999864752,2.72e+04,no
775,-0.9999866302,2.751e+04,no
776,-0.9999867834,2.783e+04,no
777,-0.9999869348,2.815e+04,no
778,-0.9999870845,2.848e+04,no
779,-0.9999872325,2.881e+04,no
780,-0.9999873788,2.915e+04,no
781,-0.9999875234,2.948e+04,no
782,-0.9999876664,2.982e+04,no
783,-0.9999878077,3.017e+04,no
784,-0.9999879474,3.052e+04,no
785,-0.9999880855,3.087e+04,no
786,-0.999988222,3.123e+04,no
787,-0.999988357,3.159e+04,no
788,-0.9999884904,3.196e+04,no
789,-0.9999886223,3.233e+04,no
790,-0.9999887526,3.271e+04,no
791,-0.9999888815,3.308e+04,no
792,-0.9999890089,3.347e+04,no
793,-0.9999891348,3.386e+04,no
794,-0.9999892593,3.425e+04,no
795,-0.9999893824,3.465e+04,no
796,-0.9999895041,3.505e+04,no
797,-0.9999896243,3.545e+04,no
798,-0.9999897432,3.586e+04,no
799,-0.9999898607,3.628e+04,no
800,-0.9999899769,3.67e+04,no
801,-0.9999900918,3.713e+04,no
802,-0.9999902053,3.756e+04,no
803,-0.9999903175,3.799e+04,no
804,-0.9999904285,3.843e+04,no
805,-0.9999905382,3.888e+04,no
806,-0.9999906466,3.933e+04,no
807,-0.9999907537,3.978e+04,no
808,-0.9999908597,4.025e+04,no
809,-0.9999909644,4.071e+04,no
810,-0.999991068,4.118e+04,no
811,-0.9999911703,4.166e+04,no
812,-0.9999912715,4.214e+04,no
813,-0.9999913715,4.263e+04,no
814,-0.9999914704,4.313e+04,no
815,-0.9999915681,4.363e+04,no
816,-0.9999916647,4.413e+04,no
817,-0.9999917602,4.464e+04,no
818,-0.9999918546,4.516e+04,no
819,-0.999991948,4.569e+04,no
820,-0.9999920402,4.621e+04,no
821,-0.9999921314,4.675e+04,no
822,-0.9999922216,4.729e+04,no
823,-0.9999923107,4.784e+04,no
824,-0.9999923988,4.84e+04,no
825,-0.9999924859,4.896e+04,no
826,-0.999992572,4.952e+04,no
827,-0.9999926571,5.01e+04,no
828,-0.9999927413,5.068e+04,no
829,-0.9999928244,5.127e+04,no
830,-0.9999929067,5.186e+04,no
831,-0.9999929879,5.246e+04,no
832,-0.9999930683,5.307e+04,no
833,-0.9999931477,5.368e+04,no
834,-0.9999932262,5.431e+04,no
835,-0.9999933038,5.494e+04,no
836,-0.9999933806,5.557e+04,no
837,-0.9999934564,5.622e+04,no
838,-0.9999935314,5.687e+04,no
839,-0.9999936055,5.753e+04,no
840,-0.9999936788,5.819e+04,no
841,-0.9999937512,5.887e+04,no
842,-0.9999938228,5.955e+04,no
843,-0.9999938936,6.024e+04,no
844,-0.9999939636,6.094e+04,no
845,-0.9999940327,6.165e+04,no
846,-0.9999941011,6.236e+04,no
847,-0.9999941687,6.308e+04,no
848,-0.9999942355,6.382e+04,no
849,-0.9999943016,6.456e+04,no
850,-0.9999943669,6.53e+04,no
851,-0.9999944314,6.606e+04,no
852,-0.9999944952,6.683e+04,no
853,-0.9999945583,6.76e+04,no
854,-0.9999946206,6.838e+04,no
855,-0.9999946823,6.918e+04,no
856,-0.9999947432,6.998e+04,no
857,-0.9999948034,7.079e+04,no
