index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
192,-0.9889326398,0.0110673602,30.75,0.5156,3.4258510101,-0.6624157558
193,-0.9890594529,0.0109405471,31.13,0.5282,3.4382730355,-0.6383693023
194,-0.989184813,0.010815187,31.52,0.541,3.4506846631,-0.6143299089
195,-0.9893087366,0.0106912634,31.92,0.5542,3.4630860147,-0.5902974387
196,-0.9894312403,0.0105687597,32.31,0.5676,3.4754772105,-0.5662717561
197,-0.9895523403,0.0104476597,32.72,0.5814,3.4878583694,-0.5422527262
198,-0.9896720527,0.0103279473,33.12,0.5956,3.5002296089,-0.5182402151
199,-0.9897903934,0.0102096066,33.54,0.61,3.5125910449,-0.4942340899
200,-0.9899073781,0.0100926219,33.95,0.6249,3.5249427921,-0.4702342184
201,-0.9900230224,0.0099769776,34.37,0.64,3.5372849638,-0.4462404695
202,-0.9901373415,0.0098626585,34.8,0.6556,3.5496176719,-0.4222527128
203,-0.9902503508,0.0097496492,35.23,0.6715,3.5619410271,-0.3982708188
204,-0.9903620652,0.0096379348,35.67,0.6878,3.5742551385,-0.3742946588
205,-0.9904724995,0.0095275005,36.11,0.7045,3.5865601142,-0.3503241049
206,-0.9905816685,0.0094183315,36.56,0.7215,3.5988560609,-0.32635903
207,-0.9906895865,0.0093104135,37.01,0.739,3.611143084,-0.3023993077
208,-0.990796268,0.009203732,37.47,0.757,3.6234212877,-0.2784448123
209,-0.9909017271,0.0090982729,37.93,0.7753,3.6356907749,-0.254495419
210,-0.9910059778,0.0089940222,38.4,0.7941,3.6479516473,-0.2305510035
211,-0.991109034,0.008890966,38.87,0.8133,3.6602040053,-0.2066114422
212,-0.9912109093,0.0087890907,39.35,0.833,3.6724479485,-0.1826766123
213,-0.9913116174,0.0086883826,39.83,0.8532,3.6846835747,-0.1587463916
214,-0.9914111714,0.0085888286,40.32,0.8739,3.6969109811,-0.1348206583
215,-0.9915095848,0.0084904152,40.82,0.895,3.7091302635,-0.1108992916
216,-0.9916068705,0.0083931295,41.32,0.9167,3.7213415164,-0.0869821709
217,-0.9917030415,0.0082969585,41.83,0.9389,3.7335448335,-0.0630691764
218,-0.9917981105,0.0082018895,42.34,0.9616,3.7457403073,-0.0391601888
219,-0.9918920902,0.0081079098,42.86,0.9849,3.7579280291,-0.0152550892
220,-0.991984993,0.008015007,43.38,1.009,3.7701080891,0.0086462406
221,-0.9920768314,0.0079231686,43.92,1.033,3.7822805766,0.0325439183
222,-0.9921676174,0.0078323826,44.45,1.058,3.7944455798,0.0564380614
223,-0.9922573632,0.0077426368,45,1.084,3.8066031856,0.0803287866
224,-0.9923460806,0.0076539194,45.55,1.11,3.8187534803,0.1042162104
225,-0.9924337815,0.0075662185,46.1,1.137,3.830896549,0.1281004488
226,-0.9925204775,0.0074795225,46.67,1.164,3.8430324755,0.1519816174
227,-0.9926061801,0.0073938199,47.24,1.192,3.8551613431,0.1758598314
228,-0.9926909007,0.0073090993,47.81,1.221,3.8672832338,0.1997352056
229,-0.9927746505,0.0072253495,48.4,1.251,3.8793982287,0.2236078545
230,-0.9928574407,0.0071425593,48.98,1.281,3.891506408,0.2474778924
231,-0.9929392823,0.0070607177,49.58,1.312,3.903607851,0.271345433
232,-0.9930201861,0.0069798139,50.18,1.343,3.9157026358,0.2952105899
233,-0.9931001629,0.0068998371,50.79,1.376,3.9277908399,0.3190734764
234,-0.9931792233,0.0068207767,51.41,1.409,3.9398725398,0.3429342056
235,-0.9932573778,0.0067426222,52.04,1.443,3.9519478108,0.3667928902
236,-0.9933346367,0.0066653633,52.67,1.478,3.9640167279,0.3906496427
237,-0.9934110104,0.0065889896,53.31,1.514,3.9760793646,0.4145045755
238,-0.9934865091,0.0065134909,53.95,1.55,3.988135794,0.4383578009
239,-0.9935611426,0.0064388574,54.61,1.588,4.000186088,0.4622094307
240,-0.9936349209,0.0063650791,55.27,1.626,4.012230318,0.4860595769
241,-0.9937078539,0.0062921461,55.94,1.665,4.0242685542,0.5099083511
242,-0.9937799512,0.0062200488,56.62,1.705,4.0363008662,0.5337558649
243,-0.9938512223,0.0061487777,57.3,1.746,4.0483273228,0.5576022298
244,-0.9939216769,0.0060783231,57.99,1.789,4.0603479919,0.5814475573
245,-0.9939913241,0.0060086759,58.7,1.832,4.0723629406,0.6052919586
246,-0.9940601733,0.0059398267,59.4,1.876,4.0843722352,0.6291355452
247,-0.9941282336,0.0058717664,60.12,1.921,4.0963759413,0.6529784282
248,-0.9941955141,0.0058044859,60.85,1.968,4.1083741237,0.676820719
249,-0.9942620236,0.0057379764,61.58,2.015,4.1203668464,0.7006625287
250,-0.994327771,0.005672229,62.32,2.064,4.1323541728,0.7245039688
251,-0.9943927651,0.0056072349,63.08,2.113,4.1443361652,0.7483451506
252,-0.9944570145,0.0055429855,63.84,2.164,4.1563128857,0.7721861855
253,-0.9945205277,0.0054794723,64.6,2.217,4.1682843951,0.796027185
254,-0.9945833131,0.0054166869,65.38,2.27,4.180250754,0.8198682607
255,-0.9946453791,0.0053546209,66.17,2.325,4.1922120219,0.8437095243
256,-0.9947067339,0.0052932661,66.96,2.381,4.2041682578,0.8675510877
257,-0.9947673858,0.0052326142,67.77,2.439,4.21611952,0.8913930629
258,-0.9948273426,0.0051726574,68.58,2.497,4.2280658661,0.9152355621
259,-0.9948866125,0.0051133875,69.41,2.558,4.240007353,0.9390786976
260,-0.9949452032,0.0050547968,70.24,2.619,4.251944037,0.9629225822
261,-0.9950031225,0.0049968775,71.08,2.683,4.2638759736,0.9867673286
262,-0.9950603783,0.0049396217,71.94,2.747,4.2758032177,1.0106130499
263,-0.9951169779,0.0048830221,72.8,2.814,4.2877258238,1.0344598594
264,-0.995172929,0.004827071,73.67,2.881,4.2996438454,1.0583078709
265,-0.9952282391,0.0047717609,74.56,2.951,4.3115573356,1.0821571983
266,-0.9952829153,0.0047170847,75.45,3.022,4.3234663468,1.1060079559
267,-0.9953369651,0.0046630349,76.35,3.095,4.3353709308,1.1298602583
268,-0.9953903955,0.0046096045,77.27,3.17,4.3472711389,1.1537142205
269,-0.9954432137,0.0045567863,78.19,3.246,4.3591670216,1.177569958
270,-0.9954954267,0.0045045733,79.13,3.325,4.3710586289,1.2014275865
271,-0.9955470415,0.0044529585,80.07,3.405,4.3829460103,1.2252872224
272,-0.9955980648,0.0044019352,81.03,3.487,4.3948292146,1.2491489822
273,-0.9956485035,0.0043514965,82,3.572,4.4067082901,1.2730129833
274,-0.9956983642,0.0043016358,82.98,3.658,4.4185832846,1.2968793433
275,-0.9957476537,0.0042523463,83.97,3.746,4.4304542452,1.3207481803
276,-0.9957963783,0.0042036217,84.97,3.837,4.4423212185,1.3446196131
277,-0.9958445447,0.0041554553,85.99,3.929,4.4541842506,1.368493761
278,-0.9958921591,0.0041078409,87.01,4.024,4.466043387,1.3923707438
279,-0.995939228,0.004060772,88.05,4.122,4.4778986727,1.4162506821
280,-0.9959857575,0.0040142425,89.1,4.221,4.4897501523,1.4401336968
281,-0.9960317539,0.0039682461,90.16,4.323,4.5015978697,1.4640199099
282,-0.9960772232,0.0039227768,91.24,4.428,4.5134418682,1.4879094436
283,-0.9961221716,0.0038778284,92.32,4.535,4.525282191,1.5118024211
284,-0.9961666049,0.0038333951,93.42,4.645,4.5371188804,1.5356989662
285,-0.9962105291,0.0037894709,94.53,4.757,4.5489519784,1.5595992035
286,-0.99625395,0.00374605,95.66,4.872,4.5607815264,1.5835032584
287,-0.9962968733,0.0037031267,96.8,4.99,4.5726075654,1.607411257
288,-0.9963393049,0.0036606951,97.95,5.111,4.584430136,1.6313233262
289,-0.9963812502,0.0036187498,99.11,5.234,4.5962492781,1.6552395938
290,-0.9964227149,0.0035772851,100.3,5.361,4.6080650314,1.6791601884
291,-0.9964637045,0.0035362955,101.5,5.491,4.6198774349,1.7030852397
292,-0.9965042244,0.0034957756,102.7,5.624,4.6316865273,1.727014878
293,-0.9965442801,0.0034557199,103.9,5.76,4.6434923469,1.7509492348
294,-0.9965838767,0.0034161233,105.1,5.9,4.6552949312,1.7748884424
295,-0.9966230197,0.0033769803,106.4,6.043,4.6670943178,1.7988326342
296,-0.9966617141,0.0033382859,107.7,6.189,4.6788905435,1.8227819445
297,-0.9966999652,0.0033000348,108.9,6.339,4.6906836447,1.8467365089
298,-0.996737778,0.003262222,110.2,6.493,4.7024736575,1.8706964638
299,-0.9967751575,0.0032248425,111.5,6.65,4.7142606175,1.8946619469
300,-0.9968121087,0.0031878913,112.8,6.812,4.7260445598,1.9186330969
301,-0.9968486365,0.0031513635,114.2,6.977,4.7378255194,1.9426100538
302,-0.9968847458,0.0031152542,115.5,7.146,4.7496035306,1.9665929585
303,-0.9969204413,0.0030795587,116.9,7.32,4.7613786274,1.9905819537
304,-0.9969557278,0.0030442722,118.3,7.498,4.7731508434,2.0145771827
305,-0.99699061,0.00300939,119.7,7.68,4.7849202118,2.0385787905
306,-0.9970250925,0.0029749075,121.1,7.866,4.7966867654,2.0625869233
307,-0.9970591798,0.0029408202,122.5,8.057,4.8084505367,2.0866017287
308,-0.9970928766,0.0029071234,124,8.253,4.8202115577,2.1106233557
309,-0.9971261873,0.0028738127,125.5,8.454,4.8319698602,2.1346519544
310,-0.9971591163,0.0028408837,126.9,8.66,4.8437254754,2.1586876769
311,-0.997191668,0.002808332,128.4,8.87,4.8554784344,2.1827306764
312,-0.9972238467,0.0027761533,130,9.086,4.8672287677,2.2067811076
313,-0.9972556567,0.0027443433,131.5,9.308,4.8789765056,2.2308391271
314,-0.9972871022,0.0027128978,133,9.534,4.890721678,2.2549048926
315,-0.9973181874,0.0026818126,134.6,9.767,4.9024643145,2.2789785639
316,-0.9973489164,0.0026510836,136.2,10,4.9142044442,2.3030603022
317,-0.9973792933,0.0026207067,137.8,10.25,4.9259420961,2.3271502704
318,-0.9974093221,0.0025906779,139.4,10.5,4.9376772986,2.3512486333
319,-0.9974390069,0.0025609931,141.1,10.75,4.9494100801,2.3753555573
320,-0.9974683515,0.0025316485,142.8,11.02,4.9611404684,2.3994712107
321,-0.9974973599,0.0025026401,144.4,11.29,4.9728684909,2.4235957638
