index,x-value,pointwise error (4 s.f.),MAE (yes/no)
633,-0.168,1.33e-09,no
634,-0.167,1.244e-09,no
635,-0.166,1.163e-09,no
636,-0.165,1.087e-09,no
637,-0.164,1.016e-09,no
638,-0.163,9.485e-10,no
639,-0.162,8.854e-10,no
640,-0.161,8.261e-10,no
641,-0.16,7.705e-10,no
642,-0.159,7.183e-10,no
643,-0.158,6.693e-10,no
644,-0.157,6.234e-10,no
645,-0.156,5.804e-10,no
646,-0.155,5.401e-10,no
647,-0.154,5.024e-10,no
648,-0.153,4.671e-10,no
649,-0.152,4.341e-10,no
650,-0.151,4.032e-10,no
651,-0.15,3.744e-10,no
652,-0.149,3.474e-10,no
653,-0.148,3.222e-10,no
654,-0.147,2.987e-10,no
655,-0.146,2.768e-10,no
656,-0.145,2.563e-10,no
657,-0.144,2.373e-10,no
658,-0.143,2.195e-10,no
659,-0.142,2.03e-10,no
660,-0.141,1.876e-10,no
661,-0.14,1.732e-10,no
662,-0.139,1.599e-10,no
663,-0.138,1.475e-10,no
664,-0.137,1.36e-10,no
665,-0.136,1.253e-10,no
666,-0.135,1.154e-10,no
667,-0.134,1.063e-10,no
668,-0.133,9.774e-11,no
669,-0.132,8.985e-11,no
670,-0.131,8.254e-11,no
671,-0.13,7.578e-11,no
672,-0.129,6.953e-11,no
673,-0.128,6.375e-11,no
674,-0.127,5.842e-11,no
675,-0.126,5.349e-11,no
676,-0.125,4.894e-11,no
677,-0.124,4.475e-11,no
678,-0.123,4.089e-11,no
679,-0.122,3.734e-11,no
680,-0.121,3.407e-11,no
681,-0.12,3.106e-11,no
682,-0.119,2.83e-11,no
683,-0.118,2.576e-11,no
684,-0.117,2.343e-11,no
685,-0.116,2.13e-11,no
686,-0.115,1.934e-11,no
687,-0.114,1.755e-11,no
688,-0.113,1.591e-11,no
689,-0.112,1.441e-11,no
690,-0.111,1.304e-11,no
691,-0.11,1.179e-11,no
692,-0.109,1.065e-11,no
693,-0.108,9.616e-12,no
694,-0.107,8.671e-12,no
695,-0.106,7.812e-12,no
696,-0.105,7.03e-12,no
697,-0.104,6.321e-12,no
698,-0.103,5.677e-12,no
699,-0.102,5.094e-12,no
700,-0.101,4.565e-12,no
701,-0.1,4.088e-12,no
702,-0.099,3.656e-12,no
703,-0.098,3.266e-12,no
704,-0.097,2.914e-12,no
705,-0.096,2.597e-12,no
706,-0.095,2.312e-12,no
