index,x-value,pointwise error (4 s.f.),MAE (yes/no)
728,-0.9999770194,1.833e+04,no
729,-0.9999772827,1.851e+04,no
730,-0.999977543,1.87e+04,no
731,-0.9999778003,1.888e+04,no
732,-0.9999780547,1.907e+04,no
733,-0.9999783062,1.926e+04,no
734,-0.9999785547,1.946e+04,no
735,-0.9999788005,1.965e+04,no
736,-0.9999790434,1.985e+04,no
737,-0.9999792835,2.005e+04,no
738,-0.9999795209,2.025e+04,no
739,-0.9999797555,2.046e+04,no
740,-0.9999799875,2.066e+04,no
741,-0.9999802168,2.087e+04,no
742,-0.9999804435,2.109e+04,no
743,-0.9999806676,2.13e+04,no
744,-0.9999808891,2.152e+04,no
745,-0.9999811081,2.174e+04,no
746,-0.9999813245,2.196e+04,no
747,-0.9999815385,2.219e+04,no
748,-0.9999817501,2.241e+04,no
749,-0.9999819592,2.265e+04,no
750,-0.9999821659,2.288e+04,no
751,-0.9999823702,2.312e+04,no
752,-0.9999825723,2.335e+04,no
753,-0.9999827719,2.36e+04,no
754,-0.9999829693,2.384e+04,no
755,-0.9999831645,2.409e+04,no
756,-0.9999833574,2.434e+04,no
757,-0.9999835481,2.459e+04,no
758,-0.9999837366,2.485e+04,no
759,-0.999983923,2.511e+04,no
760,-0.9999841072,2.537e+04,no
761,-0.9999842893,2.564e+04,no
762,-0.9999844693,2.591e+04,no
763,-0.9999846472,2.618e+04,no
764,-0.9999848232,2.645e+04,no
765,-0.9999849971,2.673e+04,no
766,-0.999985169,2.702e+04,no
767,-0.9999853389,2.73e+04,no
768,-0.9999855069,2.759e+04,no
769,-0.999985673,2.788e+04,no
770,-0.9999858371,2.818e+04,no
771,-0.9999859994,2.848e+04,no
772,-0.9999861598,2.878e+04,no
773,-0.9999863184,2.908e+04,no
774,-0.9999864752,2.939e+04,no
775,-0.9999866302,2.971e+04,no
776,-0.9999867834,3.002e+04,no
777,-0.9999869348,3.034e+04,no
778,-0.9999870845,3.067e+04,no
779,-0.9999872325,3.1e+04,no
780,-0.9999873788,3.133e+04,no
781,-0.9999875234,3.167e+04,no
782,-0.9999876664,3.201e+04,no
783,-0.9999878077,3.235e+04,no
784,-0.9999879474,3.27e+04,no
785,-0.9999880855,3.305e+04,no
786,-0.999988222,3.341e+04,no
787,-0.999988357,3.377e+04,no
788,-0.9999884904,3.413e+04,no
789,-0.9999886223,3.45e+04,no
790,-0.9999887526,3.487e+04,no
791,-0.9999888815,3.525e+04,no
792,-0.9999890089,3.563e+04,no
793,-0.9999891348,3.602e+04,no
794,-0.9999892593,3.641e+04,no
795,-0.9999893824,3.68e+04,no
796,-0.9999895041,3.72e+04,no
797,-0.9999896243,3.761e+04,no
798,-0.9999897432,3.802e+04,no
799,-0.9999898607,3.843e+04,no
800,-0.9999899769,3.885e+04,no
801,-0.9999900918,3.928e+04,no
802,-0.9999902053,3.97e+04,no
803,-0.9999903175,4.014e+04,no
804,-0.9999904285,4.058e+04,no
805,-0.9999905382,4.102e+04,no
806,-0.9999906466,4.147e+04,no
807,-0.9999907537,4.193e+04,no
808,-0.9999908597,4.239e+04,no
809,-0.9999909644,4.285e+04,no
810,-0.999991068,4.332e+04,no
811,-0.9999911703,4.38e+04,no
812,-0.9999912715,4.428e+04,no
813,-0.9999913715,4.477e+04,no
814,-0.9999914704,4.526e+04,no
815,-0.9999915681,4.576e+04,no
816,-0.9999916647,4.626e+04,no
817,-0.9999917602,4.677e+04,no
818,-0.9999918546,4.729e+04,no
819,-0.999991948,4.781e+04,no
820,-0.9999920402,4.834e+04,no
821,-0.9999921314,4.887e+04,no
822,-0.9999922216,4.942e+04,no
823,-0.9999923107,4.996e+04,no
824,-0.9999923988,5.052e+04,no
825,-0.9999924859,5.108e+04,no
826,-0.999992572,5.164e+04,no
827,-0.9999926571,5.222e+04,no
828,-0.9999927413,5.28e+04,no
829,-0.9999928244,5.338e+04,no
830,-0.9999929067,5.397e+04,no
831,-0.9999929879,5.457e+04,no
