index,x-value,pointwise error (4 s.f.),MAE (yes/no)
534,-0.267,9.814e-08,no
535,-0.266,9.517e-08,no
536,-0.265,9.229e-08,no
537,-0.264,8.949e-08,no
538,-0.263,8.676e-08,no
539,-0.262,8.411e-08,no
540,-0.261,8.153e-08,no
541,-0.26,7.902e-08,no
542,-0.259,7.658e-08,no
543,-0.258,7.421e-08,no
544,-0.257,7.191e-08,no
545,-0.256,6.967e-08,no
546,-0.255,6.749e-08,no
547,-0.254,6.538e-08,no
548,-0.253,6.332e-08,no
549,-0.252,6.132e-08,no
550,-0.251,5.938e-08,no
551,-0.25,5.75e-08,no
552,-0.249,5.567e-08,no
553,-0.248,5.389e-08,no
554,-0.247,5.216e-08,no
555,-0.246,5.048e-08,no
556,-0.245,4.885e-08,no
557,-0.244,4.727e-08,no
558,-0.243,4.573e-08,no
559,-0.242,4.424e-08,no
560,-0.241,4.279e-08,no
561,-0.24,4.139e-08,no
562,-0.239,4.002e-08,no
563,-0.238,3.87e-08,no
564,-0.237,3.741e-08,no
565,-0.236,3.617e-08,no
566,-0.235,3.496e-08,no
567,-0.234,3.379e-08,no
568,-0.233,3.265e-08,no
569,-0.232,3.155e-08,no
570,-0.231,3.048e-08,no
571,-0.23,2.944e-08,no
572,-0.229,2.844e-08,no
573,-0.228,2.746e-08,no
574,-0.227,2.652e-08,no
575,-0.226,2.56e-08,no
576,-0.225,2.471e-08,no
577,-0.224,2.385e-08,no
578,-0.223,2.302e-08,no
579,-0.222,2.222e-08,no
580,-0.221,2.143e-08,no
581,-0.22,2.068e-08,no
582,-0.219,1.994e-08,no
583,-0.218,1.923e-08,no
584,-0.217,1.855e-08,no
585,-0.216,1.788e-08,no
586,-0.215,1.724e-08,no
587,-0.214,1.662e-08,no
588,-0.213,1.601e-08,no
589,-0.212,1.543e-08,no
590,-0.211,1.486e-08,no
591,-0.21,1.432e-08,no
592,-0.209,1.379e-08,no
593,-0.208,1.328e-08,no
594,-0.207,1.279e-08,no
595,-0.206,1.231e-08,no
596,-0.205,1.185e-08,no
597,-0.204,1.14e-08,no
598,-0.203,1.097e-08,no
599,-0.202,1.055e-08,no
600,-0.201,1.015e-08,no
601,-0.2,9.763e-09,no
602,-0.199,9.387e-09,no
603,-0.198,9.025e-09,no
604,-0.197,8.675e-09,no
605,-0.196,8.337e-09,no
606,-0.195,8.011e-09,no
607,-0.194,7.696e-09,no
608,-0.193,7.392e-09,no
609,-0.192,7.099e-09,no
610,-0.191,6.816e-09,no
611,-0.19,6.543e-09,no
612,-0.189,6.28e-09,no
613,-0.188,6.027e-09,no
614,-0.187,5.782e-09,no
615,-0.186,5.547e-09,no
616,-0.185,5.319e-09,no
617,-0.184,5.101e-09,no
618,-0.183,4.89e-09,no
619,-0.182,4.687e-09,no
620,-0.181,4.491e-09,no
621,-0.18,4.303e-09,no
622,-0.179,4.122e-09,no
623,-0.178,3.947e-09,no
624,-0.177,3.779e-09,no
625,-0.176,3.618e-09,no
626,-0.175,3.462e-09,no
627,-0.174,3.313e-09,no
628,-0.173,3.169e-09,no
629,-0.172,3.031e-09,no
630,-0.171,2.898e-09,no
631,-0.17,2.77e-09,no
632,-0.169,2.647e-09,no
633,-0.168,2.529e-09,no
634,-0.167,2.416e-09,no
635,-0.166,2.307e-09,no
636,-0.165,2.203e-09,no
637,-0.164,2.103e-09,no
638,-0.163,2.007e-09,no
639,-0.162,1.914e-09,no
640,-0.161,1.826e-09,no
641,-0.16,1.741e-09,no
642,-0.159,1.66e-09,no
643,-0.158,1.582e-09,no
644,-0.157,1.507e-09,no
645,-0.156,1.435e-09,no
646,-0.155,1.367e-09,no
647,-0.154,1.301e-09,no
648,-0.153,1.238e-09,no
649,-0.152,1.178e-09,no
650,-0.151,1.12e-09,no
651,-0.15,1.065e-09,no
652,-0.149,1.012e-09,no
653,-0.148,9.62e-10,no
654,-0.147,9.138e-10,no
655,-0.146,8.677e-10,no
656,-0.145,8.237e-10,no
657,-0.144,7.817e-10,no
658,-0.143,7.415e-10,no
659,-0.142,7.032e-10,no
660,-0.141,6.667e-10,no
661,-0.14,6.318e-10,no
662,-0.139,5.985e-10,no
663,-0.138,5.668e-10,no
664,-0.137,5.366e-10,no
665,-0.136,5.078e-10,no
666,-0.135,4.803e-10,no
667,-0.134,4.542e-10,no
668,-0.133,4.293e-10,no
669,-0.132,4.056e-10,no
670,-0.131,3.831e-10,no
671,-0.13,3.617e-10,no
672,-0.129,3.414e-10,no
673,-0.128,3.22e-10,no
674,-0.127,3.036e-10,no
675,-0.126,2.862e-10,no
676,-0.125,2.696e-10,no
677,-0.124,2.539e-10,no
678,-0.123,2.39e-10,no
679,-0.122,2.248e-10,no
680,-0.121,2.114e-10,no
681,-0.12,1.987e-10,no
682,-0.119,1.867e-10,no
683,-0.118,1.753e-10,no
684,-0.117,1.645e-10,no
685,-0.116,1.544e-10,no
686,-0.115,1.447e-10,no
687,-0.114,1.356e-10,no
688,-0.113,1.27e-10,no
689,-0.112,1.189e-10,no
690,-0.111,1.112e-10,no
691,-0.11,1.04e-10,no
692,-0.109,9.72e-11,no
693,-0.108,9.078e-11,no
694,-0.107,8.473e-11,no
695,-0.106,7.904e-11,no
696,-0.105,7.369e-11,no
697,-0.104,6.865e-11,no
698,-0.103,6.392e-11,no
699,-0.102,5.947e-11,no
700,-0.101,5.53e-11,no
701,-0.1,5.139e-11,no
702,-0.099,4.771e-11,no
703,-0.098,4.427e-11,no
704,-0.097,4.105e-11,no
705,-0.096,3.803e-11,no
706,-0.095,3.521e-11,no
707,-0.094,3.258e-11,no
708,-0.093,3.011e-11,no
709,-0.092,2.781e-11,no
710,-0.091,2.567e-11,no
