index,x-value,pointwise error (4 s.f.),MAE (yes/no)
584,-0.217,5.704e-09,no
585,-0.216,5.415e-09,no
586,-0.215,5.14e-09,no
587,-0.214,4.877e-09,no
588,-0.213,4.627e-09,no
589,-0.212,4.389e-09,no
590,-0.211,4.161e-09,no
591,-0.21,3.945e-09,no
592,-0.209,3.739e-09,no
593,-0.208,3.543e-09,no
594,-0.207,3.356e-09,no
595,-0.206,3.178e-09,no
596,-0.205,3.009e-09,no
597,-0.204,2.848e-09,no
598,-0.203,2.695e-09,no
599,-0.202,2.55e-09,no
600,-0.201,2.412e-09,no
601,-0.2,2.281e-09,no
602,-0.199,2.156e-09,no
603,-0.198,2.037e-09,no
604,-0.197,1.925e-09,no
605,-0.196,1.818e-09,no
606,-0.195,1.717e-09,no
607,-0.194,1.62e-09,no
608,-0.193,1.529e-09,no
609,-0.192,1.443e-09,no
610,-0.191,1.36e-09,no
611,-0.19,1.283e-09,no
612,-0.189,1.209e-09,no
613,-0.188,1.139e-09,no
614,-0.187,1.073e-09,no
615,-0.186,1.011e-09,no
616,-0.185,9.513e-10,no
617,-0.184,8.953e-10,no
618,-0.183,8.422e-10,no
619,-0.182,7.921e-10,no
620,-0.181,7.447e-10,no
621,-0.18,6.999e-10,no
622,-0.179,6.576e-10,no
623,-0.178,6.176e-10,no
624,-0.177,5.798e-10,no
625,-0.176,5.442e-10,no
626,-0.175,5.106e-10,no
627,-0.174,4.789e-10,no
628,-0.173,4.49e-10,no
629,-0.172,4.208e-10,no
630,-0.171,3.942e-10,no
631,-0.17,3.692e-10,no
632,-0.169,3.456e-10,no
633,-0.168,3.234e-10,no
634,-0.167,3.025e-10,no
635,-0.166,2.829e-10,no
636,-0.165,2.644e-10,no
637,-0.164,2.47e-10,no
638,-0.163,2.307e-10,no
639,-0.162,2.154e-10,no
640,-0.161,2.01e-10,no
641,-0.16,1.875e-10,no
642,-0.159,1.748e-10,no
643,-0.158,1.629e-10,no
644,-0.157,1.517e-10,no
645,-0.156,1.413e-10,no
646,-0.155,1.315e-10,no
647,-0.154,1.223e-10,no
648,-0.153,1.137e-10,no
649,-0.152,1.057e-10,no
650,-0.151,9.82e-11,no
651,-0.15,9.119e-11,no
652,-0.149,8.463e-11,no
653,-0.148,7.85e-11,no
654,-0.147,7.278e-11,no
655,-0.146,6.745e-11,no
656,-0.145,6.247e-11,no
657,-0.144,5.783e-11,no
658,-0.143,5.35e-11,no
659,-0.142,4.948e-11,no
660,-0.141,4.573e-11,no
661,-0.14,4.224e-11,no
662,-0.139,3.9e-11,no
663,-0.138,3.598e-11,no
664,-0.137,3.318e-11,no
665,-0.136,3.058e-11,no
666,-0.135,2.817e-11,no
667,-0.134,2.593e-11,no
668,-0.133,2.385e-11,no
669,-0.132,2.193e-11,no
670,-0.131,2.015e-11,no
671,-0.13,1.85e-11,no
672,-0.129,1.697e-11,no
673,-0.128,1.557e-11,no
674,-0.127,1.426e-11,no
675,-0.126,1.306e-11,no
676,-0.125,1.195e-11,no
677,-0.124,1.093e-11,no
678,-0.123,9.99e-12,no
679,-0.122,9.123e-12,no
680,-0.121,8.324e-12,no
681,-0.12,7.59e-12,no
682,-0.119,6.916e-12,no
683,-0.118,6.296e-12,no
684,-0.117,5.728e-12,no
685,-0.116,5.206e-12,no
686,-0.115,4.728e-12,no
687,-0.114,4.291e-12,no
688,-0.113,3.89e-12,no
689,-0.112,3.524e-12,no
690,-0.111,3.19e-12,no
691,-0.11,2.885e-12,no
692,-0.109,2.606e-12,no
693,-0.108,2.353e-12,no
694,-0.107,2.122e-12,no
695,-0.106,1.912e-12,no
696,-0.105,1.721e-12,no
697,-0.104,1.547e-12,no
698,-0.103,1.39e-12,no
699,-0.102,1.247e-12,no
700,-0.101,1.118e-12,no
701,-0.1,1.001e-12,no
702,-0.099,8.952e-13,no
703,-0.098,7.998e-13,no
704,-0.097,7.138e-13,no
705,-0.096,6.363e-13,no
706,-0.095,5.665e-13,no
707,-0.094,5.037e-13,no
708,-0.093,4.474e-13,no
709,-0.092,3.968e-13,no
710,-0.091,3.515e-13,no
711,-0.09,3.109e-13,no
712,-0.089,2.747e-13,no
713,-0.088,2.424e-13,no
714,-0.087,2.135e-13,no
715,-0.086,1.878e-13,no
716,-0.085,1.65e-13,no
717,-0.084,1.447e-13,no
718,-0.083,1.267e-13,no
719,-0.082,1.108e-13,no
720,-0.081,9.671e-14,no
721,-0.08,8.428e-14,no
722,-0.079,7.332e-14,no
723,-0.078,6.366e-14,no
724,-0.077,5.518e-14,no
725,-0.076,4.774e-14,no
726,-0.075,4.123e-14,no
727,-0.074,3.554e-14,no
728,-0.073,3.057e-14,no
729,-0.072,2.623e-14,no
730,-0.071,2.248e-14,no
731,-0.07,1.921e-14,no
732,-0.069,1.638e-14,no
733,-0.068,1.395e-14,no
734,-0.067,1.182e-14,no
735,-0.066,1.002e-14,no
736,-0.065,8.465e-15,no
737,-0.064,7.119e-15,no
738,-0.063,5.981e-15,no
739,-0.062,5.01e-15,no
740,-0.061,4.191e-15,no
741,-0.06,3.49e-15,no
742,-0.059,2.9e-15,no
743,-0.058,2.401e-15,no
744,-0.057,1.978e-15,no
745,-0.056,1.624e-15,no
746,-0.055,1.332e-15,no
747,-0.054,1.089e-15,no
748,-0.053,8.882e-16,no
749,-0.052,7.216e-16,no
750,-0.051,5.829e-16,no
751,-0.05,4.649e-16,no
752,-0.049,3.678e-16,no
753,-0.048,2.914e-16,no
754,-0.047,2.359e-16,no
755,-0.046,1.804e-16,no
756,-0.045,1.457e-16,no
757,-0.044,1.11e-16,no
758,-0.043,8.327e-17,no
759,-0.042,6.245e-17,no
760,-0.041,5.551e-17,no
761,-0.04,4.163e-17,no
762,-0.039,2.776e-17,no
763,-0.038,2.776e-17,no
764,-0.037,2.082e-17,no
765,-0.036,1.388e-17,no
766,-0.035,6.939e-18,no
767,-0.034,6.939e-18,no
768,-0.033,6.939e-18,no
769,-0.032,0,no
770,-0.031,0,no
771,-0.03,3.469e-18,no
772,-0.029,0,no
773,-0.028,3.469e-18,no
774,-0.027,3.469e-18,no
775,-0.026,0,no
776,-0.025,0,no
777,-0.024,0,no
778,-0.023,0,no
779,-0.022,0,no
780,-0.021,0,no
781,-0.02,0,no
782,-0.019,0,no
783,-0.018,0,no
784,-0.017,0,no
785,-0.016,0,no
786,-0.015,0,no
787,-0.014,0,no
788,-0.013,0,no
789,-0.012,0,no
790,-0.011,0,no
791,-0.01,0,no
792,-0.009,0,no
793,-0.008,0,no
794,-0.007,8.674e-19,no
795,-0.006,1.735e-18,no
796,-0.005,2.602e-18,no
797,-0.004,3.469e-18,no
798,-0.003,4.337e-18,no
799,-0.002,5.204e-18,no
800,-0.001,6.072e-18,no
801,0,6.939e-18,no
802,0.001,1.03e-16,no
803,0.002,8.674e-18,no
804,0.003,1.01e-16,no
805,0.004,1.041e-17,no
806,0.005,9.888e-17,no
807,0.006,1.214e-17,no
808,0.007,9.801e-17,no
809,0.008,1.388e-17,no
810,0.009,9.714e-17,no
811,0.01,1.388e-17,no
812,0.011,9.541e-17,no
813,0.012,1.214e-17,no
814,0.013,9.541e-17,no
815,0.014,1.388e-17,no
816,0.015,9.714e-17,no
817,0.016,1.388e-17,no
818,0.017,9.714e-17,no
819,0.018,1.388e-17,no
820,0.019,9.368e-17,no
821,0.02,1.388e-17,no
822,0.021,9.714e-17,no
823,0.022,1.388e-17,no
824,0.023,9.368e-17,no
825,0.024,1.388e-17,no
826,0.025,9.714e-17,no
827,0.026,1.388e-17,no
828,0.027,9.714e-17,no
829,0.028,1.388e-17,no
830,0.029,9.021e-17,no
831,0.03,1.388e-17,no
832,0.031,9.021e-17,no
833,0.032,1.388e-17,no
834,0.033,9.021e-17,no
835,0.034,2.082e-17,no
836,0.035,8.327e-17,no
837,0.036,2.776e-17,no
838,0.037,7.633e-17,no
839,0.038,3.469e-17,no
840,0.039,6.939e-17,no
841,0.04,4.857e-17,no
842,0.041,4.163e-17,no
843,0.042,7.633e-17,no
844,0.043,6.939e-18,no
845,0.044,1.18e-16,no
846,0.045,4.163e-17,no
847,0.046,1.804e-16,no
848,0.047,1.249e-16,no
849,0.048,2.845e-16,no
850,0.049,2.498e-16,no
851,0.05,4.372e-16,no
852,0.051,4.372e-16,no
853,0.052,6.661e-16,no
854,0.053,7.147e-16,no
855,0.054,9.992e-16,no
856,0.055,1.117e-15,no
857,0.056,1.478e-15,no
858,0.057,1.693e-15,no
859,0.058,2.165e-15,no
860,0.059,2.512e-15,no
861,0.06,3.143e-15,no
862,0.061,3.657e-15,no
863,0.062,4.489e-15,no
864,0.063,5.239e-15,no
865,0.064,6.349e-15,no
866,0.065,7.411e-15,no
867,0.066,8.882e-15,no
868,0.067,1.038e-14,no
869,0.068,1.231e-14,no
870,0.069,1.434e-14,no
871,0.07,1.69e-14,no
872,0.071,1.964e-14,no
873,0.072,2.301e-14,no
874,0.073,2.665e-14,no
875,0.074,3.103e-14,no
876,0.075,3.585e-14,no
877,0.076,4.155e-14,no
878,0.077,4.782e-14,no
879,0.078,5.518e-14,no
880,0.079,6.332e-14,no
881,0.08,7.276e-14,no
882,0.081,8.325e-14,no
883,0.082,9.531e-14,no
884,0.083,1.087e-13,no
885,0.084,1.24e-13,no
886,0.085,1.411e-13,no
887,0.086,1.604e-13,no
888,0.087,1.819e-13,no
889,0.088,2.062e-13,no
890,0.089,2.332e-13,no
891,0.09,2.636e-13,no
892,0.091,2.973e-13,no
893,0.092,3.351e-13,no
894,0.093,3.77e-13,no
895,0.094,4.238e-13,no
896,0.095,4.756e-13,no
897,0.096,5.333e-13,no
898,0.097,5.971e-13,no
899,0.098,6.68e-13,no
900,0.099,7.462e-13,no
901,0.1,8.328e-13,no
902,0.101,9.283e-13,no
903,0.102,1.034e-12,no
904,0.103,1.15e-12,no
905,0.104,1.278e-12,no
906,0.105,1.418e-12,no
907,0.106,1.573e-12,no
908,0.107,1.743e-12,no
909,0.108,1.929e-12,no
910,0.109,2.133e-12,no
911,0.11,2.356e-12,no
912,0.111,2.601e-12,no
