index,x-value,pointwise error (4 s.f.),MAE (yes/no)
472,-0.9995608199,3.19,no
473,-0.9995658522,3.201,no
474,-0.9995708268,3.213,no
475,-0.9995757444,3.224,no
476,-0.9995806056,3.235,no
477,-0.9995854112,3.246,no
478,-0.9995901616,3.257,no
479,-0.9995948577,3.269,no
480,-0.9995994999,3.28,no
481,-0.999604089,3.291,no
482,-0.9996086254,3.302,no
483,-0.9996131099,3.314,no
484,-0.999617543,3.325,no
485,-0.9996219253,3.336,no
486,-0.9996262574,3.348,no
487,-0.9996305399,3.359,no
488,-0.9996347733,3.37,no
489,-0.9996389581,3.381,no
490,-0.9996430951,3.393,no
491,-0.9996471846,3.404,no
492,-0.9996512273,3.415,no
493,-0.9996552236,3.427,no
494,-0.9996591741,3.438,no
495,-0.9996630794,3.449,no
496,-0.99966694,3.46,no
497,-0.9996707563,3.472,no
498,-0.9996745288,3.483,no
499,-0.9996782582,3.494,no
500,-0.9996819448,3.506,no
501,-0.9996855892,3.517,no
502,-0.9996891918,3.528,no
503,-0.9996927531,3.54,no
504,-0.9996962736,3.551,no
505,-0.9996997538,3.562,no
506,-0.9997031941,3.573,no
507,-0.999706595,3.585,no
508,-0.999709957,3.596,no
509,-0.9997132804,3.607,no
510,-0.9997165657,3.619,no
511,-0.9997198133,3.63,no
512,-0.9997230238,3.641,no
513,-0.9997261975,3.653,no
514,-0.9997293348,3.664,no
515,-0.9997324362,3.675,no
516,-0.999735502,3.687,no
517,-0.9997385327,3.698,no
518,-0.9997415286,3.709,no
519,-0.9997444903,3.721,no
520,-0.999747418,3.732,no
521,-0.9997503122,3.744,no
522,-0.9997531732,3.755,no
523,-0.9997560014,3.766,no
524,-0.9997587972,3.778,no
525,-0.999761561,3.789,no
526,-0.9997642931,3.8,no
527,-0.9997669939,3.812,no
528,-0.9997696637,3.823,no
529,-0.999772303,3.834,no
530,-0.999774912,3.846,no
531,-0.9997774911,3.857,no
532,-0.9997800407,3.869,no
533,-0.9997825611,3.88,no
534,-0.9997850525,3.891,no
535,-0.9997875155,3.903,no
536,-0.9997899502,3.914,no
537,-0.999792357,3.925,no
538,-0.9997947362,3.937,no
539,-0.9997970882,3.948,no
540,-0.9997994132,3.96,no
541,-0.9998017116,3.971,no
542,-0.9998039837,3.982,no
543,-0.9998062297,3.994,no
544,-0.9998084499,4.005,no
545,-0.9998106448,4.017,no
546,-0.9998128145,4.028,no
547,-0.9998149593,4.039,no
548,-0.9998170795,4.051,no
549,-0.9998191755,4.062,no
550,-0.9998212474,4.074,no
551,-0.9998232956,4.085,no
552,-0.9998253204,4.096,no
553,-0.9998273219,4.108,no
554,-0.9998293005,4.119,no
555,-0.9998312564,4.131,no
556,-0.9998331899,4.142,no
557,-0.9998351013,4.153,no
558,-0.9998369908,4.165,no
559,-0.9998388586,4.176,no
560,-0.999840705,4.188,no
561,-0.9998425302,4.199,no
562,-0.9998443346,4.21,no
563,-0.9998461182,4.222,no
564,-0.9998478814,4.233,no
565,-0.9998496245,4.245,no
566,-0.9998513475,4.256,no
567,-0.9998530508,4.268,no
568,-0.9998547346,4.279,no
569,-0.9998563991,4.29,no
570,-0.9998580445,4.302,no
571,-0.9998596711,4.313,no
572,-0.999861279,4.325,no
573,-0.9998628685,4.336,no
574,-0.9998644398,4.348,no
575,-0.9998659931,4.359,no
576,-0.9998675286,4.37,no
577,-0.9998690465,4.382,no
578,-0.999870547,4.393,no
579,-0.9998720303,4.405,no
580,-0.9998734966,4.416,no
581,-0.9998749461,4.428,no
582,-0.999876379,4.439,no
583,-0.9998777955,4.45,no
584,-0.9998791958,4.462,no
585,-0.99988058,4.473,no
586,-0.9998819483,4.485,no
587,-0.999883301,4.496,no
588,-0.9998846382,4.508,no
