index,x-value,pointwise error (4 s.f.),MAE (yes/no)
577,-0.224,5.945e-07,no
578,-0.223,5.766e-07,no
579,-0.222,5.591e-07,no
580,-0.221,5.421e-07,no
581,-0.22,5.256e-07,no
582,-0.219,5.094e-07,no
583,-0.218,4.937e-07,no
584,-0.217,4.784e-07,no
585,-0.216,4.636e-07,no
586,-0.215,4.491e-07,no
587,-0.214,4.35e-07,no
588,-0.213,4.212e-07,no
589,-0.212,4.079e-07,no
590,-0.211,3.949e-07,no
591,-0.21,3.822e-07,no
592,-0.209,3.699e-07,no
593,-0.208,3.579e-07,no
594,-0.207,3.463e-07,no
595,-0.206,3.35e-07,no
596,-0.205,3.24e-07,no
597,-0.204,3.133e-07,no
598,-0.203,3.029e-07,no
599,-0.202,2.928e-07,no
600,-0.201,2.83e-07,no
601,-0.2,2.735e-07,no
602,-0.199,2.642e-07,no
603,-0.198,2.552e-07,no
604,-0.197,2.465e-07,no
605,-0.196,2.38e-07,no
606,-0.195,2.298e-07,no
607,-0.194,2.218e-07,no
608,-0.193,2.141e-07,no
609,-0.192,2.066e-07,no
610,-0.191,1.993e-07,no
611,-0.19,1.922e-07,no
612,-0.189,1.854e-07,no
613,-0.188,1.787e-07,no
614,-0.187,1.723e-07,no
615,-0.186,1.66e-07,no
616,-0.185,1.6e-07,no
617,-0.184,1.541e-07,no
618,-0.183,1.485e-07,no
619,-0.182,1.43e-07,no
620,-0.181,1.376e-07,no
621,-0.18,1.325e-07,no
622,-0.179,1.275e-07,no
623,-0.178,1.227e-07,no
624,-0.177,1.18e-07,no
625,-0.176,1.135e-07,no
626,-0.175,1.091e-07,no
627,-0.174,1.049e-07,no
628,-0.173,1.008e-07,no
629,-0.172,9.682e-08,no
630,-0.171,9.3e-08,no
631,-0.17,8.931e-08,no
632,-0.169,8.575e-08,no
633,-0.168,8.23e-08,no
634,-0.167,7.898e-08,no
635,-0.166,7.577e-08,no
636,-0.165,7.267e-08,no
637,-0.164,6.968e-08,no
638,-0.163,6.68e-08,no
639,-0.162,6.402e-08,no
640,-0.161,6.134e-08,no
641,-0.16,5.875e-08,no
642,-0.159,5.626e-08,no
643,-0.158,5.386e-08,no
644,-0.157,5.154e-08,no
645,-0.156,4.931e-08,no
646,-0.155,4.717e-08,no
647,-0.154,4.51e-08,no
648,-0.153,4.311e-08,no
649,-0.152,4.12e-08,no
