index,x-value,pointwise error (4 s.f.),MAE (yes/no)
407,-0.394,2.855e-06,no
408,-0.393,2.778e-06,no
409,-0.392,2.703e-06,no
410,-0.391,2.629e-06,no
411,-0.39,2.558e-06,no
412,-0.389,2.488e-06,no
413,-0.388,2.42e-06,no
414,-0.387,2.354e-06,no
415,-0.386,2.289e-06,no
416,-0.385,2.226e-06,no
417,-0.384,2.164e-06,no
418,-0.383,2.104e-06,no
419,-0.382,2.046e-06,no
420,-0.381,1.989e-06,no
421,-0.38,1.933e-06,no
422,-0.379,1.879e-06,no
423,-0.378,1.826e-06,no
424,-0.377,1.775e-06,no
425,-0.376,1.725e-06,no
426,-0.375,1.676e-06,no
427,-0.374,1.628e-06,no
428,-0.373,1.582e-06,no
429,-0.372,1.537e-06,no
430,-0.371,1.493e-06,no
431,-0.37,1.45e-06,no
432,-0.369,1.408e-06,no
433,-0.368,1.368e-06,no
434,-0.367,1.328e-06,no
435,-0.366,1.289e-06,no
436,-0.365,1.252e-06,no
437,-0.364,1.215e-06,no
438,-0.363,1.18e-06,no
439,-0.362,1.145e-06,no
440,-0.361,1.111e-06,no
441,-0.36,1.079e-06,no
442,-0.359,1.047e-06,no
443,-0.358,1.016e-06,no
444,-0.357,9.853e-07,no
445,-0.356,9.559e-07,no
446,-0.355,9.273e-07,no
447,-0.354,8.994e-07,no
448,-0.353,8.724e-07,no
449,-0.352,8.46e-07,no
450,-0.351,8.204e-07,no
451,-0.35,7.955e-07,no
452,-0.349,7.712e-07,no
453,-0.348,7.477e-07,no
454,-0.347,7.247e-07,no
455,-0.346,7.025e-07,no
456,-0.345,6.808e-07,no
457,-0.344,6.598e-07,no
458,-0.343,6.393e-07,no
459,-0.342,6.194e-07,no
460,-0.341,6.001e-07,no
461,-0.34,5.813e-07,no
462,-0.339,5.631e-07,no
463,-0.338,5.454e-07,no
464,-0.337,5.282e-07,no
465,-0.336,5.114e-07,no
466,-0.335,4.952e-07,no
467,-0.334,4.794e-07,no
468,-0.333,4.641e-07,no
469,-0.332,4.492e-07,no
470,-0.331,4.348e-07,no
471,-0.33,4.208e-07,no
472,-0.329,4.072e-07,no
473,-0.328,3.94e-07,no
474,-0.327,3.811e-07,no
475,-0.326,3.687e-07,no
476,-0.325,3.566e-07,no
477,-0.324,3.449e-07,no
478,-0.323,3.336e-07,no
479,-0.322,3.225e-07,no
480,-0.321,3.118e-07,no
481,-0.32,3.015e-07,no
482,-0.319,2.914e-07,no
483,-0.318,2.817e-07,no
484,-0.317,2.722e-07,no
485,-0.316,2.63e-07,no
486,-0.315,2.541e-07,no
487,-0.314,2.455e-07,no
488,-0.313,2.372e-07,no
489,-0.312,2.291e-07,no
490,-0.311,2.212e-07,no
491,-0.31,2.136e-07,no
492,-0.309,2.063e-07,no
493,-0.308,1.992e-07,no
494,-0.307,1.922e-07,no
495,-0.306,1.856e-07,no
496,-0.305,1.791e-07,no
497,-0.304,1.728e-07,no
498,-0.303,1.667e-07,no
499,-0.302,1.609e-07,no
500,-0.301,1.552e-07,no
501,-0.3,1.497e-07,no
502,-0.299,1.443e-07,no
503,-0.298,1.392e-07,no
504,-0.297,1.342e-07,no
505,-0.296,1.294e-07,no
506,-0.295,1.247e-07,no
