index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
559,0.9998388586,0.0001611414,0.04944,0.0001872,-3.0069558386,-8.5834030137
560,0.999840705,0.000159295,0.04944,0.0001872,-3.0069371932,-8.5833886179
561,0.9998425302,0.0001574698,0.04944,0.0001872,-3.0069187615,-8.583374387
562,0.9998443346,0.0001556654,0.04944,0.0001872,-3.006900541,-8.5833603193
563,0.9998461182,0.0001538818,0.04945,0.0001872,-3.0068825294,-8.5833464127
564,0.9998478814,0.0001521186,0.04945,0.0001872,-3.0068647241,-8.5833326656
565,0.9998496245,0.0001503755,0.04945,0.0001872,-3.006847123,-8.583319076
566,0.9998513475,0.0001486525,0.04945,0.0001872,-3.0068297235,-8.5833056422
567,0.9998530508,0.0001469492,0.04945,0.0001872,-3.0068125234,-8.5832923623
568,0.9998547346,0.0001452654,0.04945,0.0001872,-3.0067955204,-8.5832792346
569,0.9998563991,0.0001436009,0.04945,0.0001872,-3.0067787123,-8.5832662574
570,0.9998580445,0.0001419555,0.04945,0.0001872,-3.0067620969,-8.5832534289
571,0.9998596711,0.0001403289,0.04945,0.0001872,-3.0067456718,-8.5832407474
572,0.999861279,0.000138721,0.04945,0.0001872,-3.006729435,-8.5832282113
573,0.9998628685,0.0001371315,0.04945,0.0001872,-3.0067133842,-8.5832158188
574,0.9998644398,0.0001355602,0.04945,0.0001872,-3.0066975174,-8.5832035684
575,0.9998659931,0.0001340069,0.04946,0.0001872,-3.0066818324,-8.5831914584
576,0.9998675286,0.0001324714,0.04946,0.0001872,-3.0066663272,-8.5831794871
577,0.9998690465,0.0001309535,0.04946,0.0001872,-3.0066509996,-8.5831676531
578,0.999870547,0.000129453,0.04946,0.0001872,-3.0066358477,-8.5831559547
579,0.9998720303,0.0001279697,0.04946,0.0001872,-3.0066208695,-8.5831443903
580,0.9998734966,0.0001265034,0.04946,0.0001872,-3.0066060629,-8.5831329585
581,0.9998749461,0.0001250539,0.04946,0.0001872,-3.0065914259,-8.5831216577
582,0.999876379,0.000123621,0.04946,0.0001872,-3.0065769567,-8.5831104864
583,0.9998777955,0.0001222045,0.04946,0.0001872,-3.0065626534,-8.5830994431
584,0.9998791958,0.0001208042,0.04946,0.0001872,-3.0065485139,-8.5830885264
585,0.99988058,0.00011942,0.04946,0.0001872,-3.0065345365,-8.5830777348
586,0.9998819483,0.0001180517,0.04946,0.0001872,-3.0065207192,-8.5830670669
587,0.999883301,0.000116699,0.04946,0.0001873,-3.0065070603,-8.5830565212
588,0.9998846382,0.0001153618,0.04946,0.0001873,-3.006493558,-8.5830460964
589,0.99988596,0.00011404,0.04947,0.0001873,-3.0064802103,-8.583035791
590,0.9998872667,0.0001127333,0.04947,0.0001873,-3.0064670157,-8.5830256038
591,0.9998885585,0.0001114415,0.04947,0.0001873,-3.0064539722,-8.5830155333
592,0.9998898354,0.0001101646,0.04947,0.0001873,-3.0064410782,-8.5830055782
593,0.9998910977,0.0001089023,0.04947,0.0001873,-3.0064283319,-8.5829957372
594,0.9998923455,0.0001076545,0.04947,0.0001873,-3.0064157318,-8.582986009
595,0.9998935791,0.0001064209,0.04947,0.0001873,-3.006403276,-8.5829763923
596,0.9998947985,0.0001052015,0.04947,0.0001873,-3.006390963,-8.5829668858
597,0.9998960039,0.0001039961,0.04947,0.0001873,-3.006378791,-8.5829574882
598,0.9998971955,0.0001028045,0.04947,0.0001873,-3.0063667586,-8.5829481983
599,0.9998983735,0.0001016265,0.04947,0.0001873,-3.006354864,-8.5829390149
600,0.999899538,0.000100462,0.04947,0.0001873,-3.0063431058,-8.5829299367
601,0.9999006891,0.0000993109,0.04947,0.0001873,-3.0063314822,-8.5829209626
602,0.999901827,0.000098173,0.04947,0.0001873,-3.0063199919,-8.5829120913
603,0.9999029519,0.0000970481,0.04947,0.0001873,-3.0063086333,-8.5829033217
604,0.9999040639,0.0000959361,0.04947,0.0001873,-3.0062974048,-8.5828946526
605,0.9999051632,0.0000948368,0.04948,0.0001873,-3.006286305,-8.5828860828
606,0.9999062498,0.0000937502,0.04948,0.0001873,-3.0062753324,-8.5828776112
607,0.9999073241,0.0000926759,0.04948,0.0001873,-3.0062644856,-8.5828692367
