index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
87,1.5124935222,0.0583028046,11.53,0.002284,2.4447841102,-6.0817930796
88,1.5131615731,0.0576347537,11.72,0.002348,2.4609494138,-6.0541102459
89,1.5138219693,0.0569743575,11.91,0.002414,2.4770594798,-6.0264824669
90,1.5144747984,0.0563215284,12.1,0.002481,2.49311499,-5.9989090672
91,1.5151201473,0.0556761795,12.29,0.002551,2.509116617,-5.9713893802
92,1.5157581015,0.0550382253,12.49,0.002622,2.5250650247,-5.9439227479
93,1.5163887459,0.0544075809,12.69,0.002695,2.5409608681,-5.9165085213
94,1.5170121642,0.0537841626,12.89,0.002769,2.5568047938,-5.8891460595
95,1.5176284391,0.0531678877,13.1,0.002846,2.5725974398,-5.8618347299
96,1.5182376526,0.0525586742,13.31,0.002925,2.5883394359,-5.8345739084
97,1.5188398855,0.0519564413,13.52,0.003005,2.6040314035,-5.8073629787
98,1.5194352179,0.0513611089,13.73,0.003088,2.6196739559,-5.7802013327
99,1.5200237288,0.050772598,13.95,0.003173,2.6352676987,-5.7530883702
100,1.5206054963,0.0501908305,14.17,0.00326,2.6508132291,-5.7260234985
101,1.5211805978,0.049615729,14.39,0.003349,2.6663111371,-5.6990061328
102,1.5217491096,0.0490472172,14.61,0.003441,2.6817620048,-5.6720356957
103,1.5223111072,0.0484852196,14.84,0.003535,2.6971664065,-5.6451116173
104,1.5228666653,0.0479296615,15.07,0.003631,2.7125249096,-5.618233335
105,1.5234158577,0.0473804691,15.3,0.00373,2.7278380737,-5.5914002934
106,1.5239587572,0.0468375696,15.54,0.003831,2.7431064515,-5.5646119443
107,1.524495436,0.0463008908,15.77,0.003935,2.7583305884,-5.5378677465
108,1.5250259654,0.0457703614,16.01,0.004041,2.7735110228,-5.5111671656
109,1.5255504158,0.045245911,16.26,0.004151,2.7886482863,-5.4845096742
110,1.526068857,0.0447274698,16.51,0.004263,2.8037429035,-5.4578947516
111,1.5265813576,0.0442149692,16.76,0.004377,2.8187953924,-5.4313218836
112,1.5270879859,0.0437083409,17.01,0.004495,2.8338062644,-5.4047905628
113,1.5275888091,0.0432075177,17.27,0.004616,2.8487760242,-5.3783002879
114,1.5280838937,0.0427124331,17.53,0.004739,2.8637051702,-5.3518505643
115,1.5285733055,0.0422230213,17.79,0.004866,2.8785941943,-5.3254409036
116,1.5290571094,0.0417392174,18.06,0.004996,2.8934435824,-5.2990708234
117,1.5295353698,0.041260957,18.32,0.00513,2.9082538138,-5.2727398476
118,1.5300081502,0.0407881766,18.6,0.005266,2.9230253621,-5.2464475062
119,1.5304755132,0.0403208136,18.87,0.005406,2.9377586947,-5.2201933348
120,1.5309375211,0.0398588057,19.15,0.00555,2.952454273,-5.1939768753
121,1.5313942352,0.0394020916,19.44,0.005697,2.9671125528,-5.167797675
122,1.5318457161,0.0389506107,19.72,0.005848,2.9817339839,-5.1416552871
