index,x-value,pointwise error (4 s.f.),MAE (yes/no)
682,1.5707349914,1.63e+04,no
683,1.5707356942,1.649e+04,no
684,1.5707363889,1.668e+04,no
685,1.5707370757,1.687e+04,no
686,1.5707377546,1.707e+04,no
687,1.5707384257,1.727e+04,no
688,1.5707390892,1.747e+04,no
689,1.570739745,1.767e+04,no
690,1.5707403934,1.787e+04,no
691,1.5707410343,1.808e+04,no
692,1.5707416678,1.829e+04,no
693,1.5707422941,1.85e+04,no
694,1.5707429132,1.872e+04,no
695,1.5707435253,1.893e+04,no
696,1.5707441303,1.915e+04,no
697,1.5707447284,1.938e+04,no
698,1.5707453196,1.96e+04,no
699,1.5707459041,1.983e+04,no
700,1.5707464818,2.006e+04,no
701,1.570747053,2.029e+04,no
702,1.5707476176,2.053e+04,no
703,1.5707481757,2.076e+04,no
704,1.5707487274,2.1e+04,no
705,1.5707492728,2.125e+04,no
706,1.570749812,2.149e+04,no
707,1.570750345,2.174e+04,no
708,1.5707508718,2.2e+04,no
709,1.5707513927,2.225e+04,no
710,1.5707519075,2.251e+04,no
711,1.5707524165,2.277e+04,no
712,1.5707529196,2.303e+04,no
713,1.570753417,2.33e+04,no
714,1.5707539087,2.357e+04,no
715,1.5707543947,2.384e+04,no
716,1.5707548752,2.412e+04,no
717,1.5707553502,2.44e+04,no
718,1.5707558197,2.468e+04,no
719,1.5707562838,2.497e+04,no
720,1.5707567426,2.526e+04,no
721,1.5707571962,2.555e+04,no
722,1.5707576446,2.585e+04,no
723,1.5707580878,2.615e+04,no
724,1.570758526,2.645e+04,no
725,1.5707589591,2.676e+04,no
726,1.5707593873,2.707e+04,no
727,1.5707598105,2.738e+04,no
728,1.570760229,2.77e+04,no
729,1.5707606426,2.802e+04,no
730,1.5707610515,2.834e+04,no
731,1.5707614556,2.867e+04,no
732,1.5707618552,2.901e+04,no
733,1.5707622502,2.934e+04,no
734,1.5707626407,2.968e+04,no
735,1.5707630266,3.003e+04,no
736,1.5707634082,3.037e+04,no
737,1.5707637854,3.073e+04,no
738,1.5707641583,3.108e+04,no
739,1.5707645269,3.144e+04,no
740,1.5707648912,3.181e+04,no
741,1.5707652514,3.218e+04,no
742,1.5707656075,3.255e+04,no
743,1.5707659595,3.293e+04,no
744,1.5707663075,3.331e+04,no
745,1.5707666514,3.369e+04,no
746,1.5707669915,3.408e+04,no
747,1.5707673276,3.448e+04,no
