index,x-value,pointwise error (4 s.f.),MAE (yes/no)
417,-0.8406370614,0.02244,no
418,-0.8396370614,0.02223,no
419,-0.8386370614,0.02202,no
420,-0.8376370614,0.02182,no
421,-0.8366370614,0.02162,no
422,-0.8356370614,0.02142,no
423,-0.8346370614,0.02122,no
424,-0.8336370614,0.02102,no
425,-0.8326370614,0.02082,no
426,-0.8316370614,0.02063,no
427,-0.8306370614,0.02044,no
428,-0.8296370614,0.02025,no
429,-0.8286370614,0.02006,no
430,-0.8276370614,0.01987,no
431,-0.8266370614,0.01969,no
432,-0.8256370614,0.0195,no
433,-0.8246370614,0.01932,no
434,-0.8236370614,0.01914,no
435,-0.8226370614,0.01896,no
436,-0.8216370614,0.01878,no
437,-0.8206370614,0.0186,no
438,-0.8196370614,0.01843,no
439,-0.8186370614,0.01826,no
440,-0.8176370614,0.01808,no
441,-0.8166370614,0.01791,no
442,-0.8156370614,0.01774,no
443,-0.8146370614,0.01758,no
444,-0.8136370614,0.01741,no
445,-0.8126370614,0.01725,no
446,-0.8116370614,0.01708,no
447,-0.8106370614,0.01692,no
448,-0.8096370614,0.01676,no
449,-0.8086370614,0.0166,no
450,-0.8076370614,0.01644,no
451,-0.8066370614,0.01629,no
452,-0.8056370614,0.01613,no
453,-0.8046370614,0.01598,no
454,-0.8036370614,0.01582,no
455,-0.8026370614,0.01567,no
456,-0.8016370614,0.01552,no
457,-0.8006370614,0.01538,no
458,-0.7996370614,0.01523,no
459,-0.7986370614,0.01508,no
460,-0.7976370614,0.01494,no
461,-0.7966370614,0.01479,no
462,-0.7956370614,0.01465,no
463,-0.7946370614,0.01451,no
464,-0.7936370614,0.01437,no
465,-0.7926370614,0.01423,no
466,-0.7916370614,0.01409,no
467,-0.7906370614,0.01396,no
468,-0.7896370614,0.01382,no
469,-0.7886370614,0.01369,no
470,-0.7876370614,0.01356,no
471,-0.7866370614,0.01343,no
472,-0.7856370614,0.0133,no
473,-0.7846370614,0.01317,no
474,-0.7836370614,0.01304,no
475,-0.7826370614,0.01291,no
476,-0.7816370614,0.01279,no
477,-0.7806370614,0.01266,no
478,-0.7796370614,0.01254,no
479,-0.7786370614,0.01241,no
