index,x,d,err_taylor,err_pade,log_err_taylor,log_err_pade
326,1.5670853072,0.0037110196,265.4,195.4,5.5810742597,5.2751244102
327,1.5671278291,0.0036684977,268.5,198.3,5.5927750875,5.2898479466
328,1.5671698639,0.0036264629,271.6,201.2,5.6044738895,5.3045438751
329,1.567211417,0.0035849098,274.8,204.2,5.616170689,5.3192123592
330,1.5672524939,0.0035438329,278.1,207.2,5.6278655089,5.3338535627
331,1.5672931002,0.0035032266,281.3,210.3,5.6395583722,5.3484676496
332,1.5673332412,0.0034630856,284.6,213.4,5.6512493012,5.3630547841
333,1.5673729223,0.0034234045,288,216.5,5.6629383183,5.3776151307
334,1.5674121487,0.0033841781,291.4,219.7,5.6746254456,5.3921488538
335,1.5674509256,0.0033454012,294.8,222.9,5.6863107046,5.4066561184
336,1.5674892582,0.0033070686,298.3,226.1,5.697994117,5.4211370891
337,1.5675271516,0.0032691752,301.8,229.4,5.709675704,5.4355919311
338,1.5675646108,0.003231716,305.3,232.8,5.7213554866,5.4500208094
339,1.5676016407,0.003194686,308.9,236.1,5.7330334856,5.4644238892
340,1.5676382464,0.0031580804,312.5,239.6,5.7447097214,5.4788013356
341,1.5676744326,0.0031218942,316.2,243,5.7563842144,5.4931533141
342,1.5677102042,0.0030861226,319.9,246.5,5.7680569846,5.5074799897
343,1.5677455659,0.0030507609,323.7,250.1,5.7797280519,5.5217815278
344,1.5677805225,0.0030158043,327.5,253.7,5.7913974359,5.5360580935
345,1.5678150784,0.0029812483,331.3,257.3,5.8030651558,5.5503098522
346,1.5678492385,0.0029470883,335.2,261,5.8147312309,5.5645369688
347,1.5678830071,0.0029133197,339.1,264.7,5.82639568,5.5787396085
348,1.5679163888,0.002879938,343.1,268.5,5.8380585219,5.5929179361
349,1.567949388,0.0028469388,347.1,272.3,5.8497197751,5.6070721166
350,1.567982009,0.0028143178,351.2,276.2,5.8613794578,5.6212023145
351,1.5680142563,0.0027820705,355.3,280.1,5.8730375881,5.6353086945
352,1.5680461341,0.0027501927,359.5,284.1,5.8846941838,5.6493914208
353,1.5680776467,0.0027186801,363.7,288.1,5.8963492626,5.6634506576
354,1.5681087981,0.0026875287,368,292.2,5.908002842,5.6774865689
355,1.5681395926,0.0026567342,372.3,296.3,5.9196549391,5.6914993184
356,1.5681700343,0.0026262925,376.6,300.5,5.9313055711,5.7054890696
357,1.5682001271,0.0025961997,381.1,304.7,5.9429547547,5.7194559858
358,1.5682298751,0.0025664517,385.5,309,5.9546025066,5.7334002298
359,1.5682592823,0.0025370445,390,313.4,5.9662488433,5.7473219644
360,1.5682883525,0.0025079743,394.6,317.7,5.9778937811,5.7612213519
361,1.5683170896,0.0024792372,399.2,322.2,5.989537336,5.7750985544
362,1.5683454975,0.0024508293,403.9,326.7,6.001179524,5.7889537335
363,1.5683735798,0.002422747,408.6,331.2,6.0128203607,5.8027870507
364,1.5684013403,0.0023949864,413.4,335.8,6.0244598616,5.8165986668
365,1.5684287828,0.002367544,418.3,340.5,6.0360980422,5.8303887426
366,1.5684559108,0.002340416,423.2,345.2,6.0477349176,5.8441574381
