index,x-value,pointwise error (4 s.f.),MAE (yes/no)
388,-0.8696370614,4.9e-08,no
389,-0.8686370614,4.828e-08,no
390,-0.8676370614,4.756e-08,no
391,-0.8666370614,4.686e-08,no
392,-0.8656370614,4.617e-08,no
393,-0.8646370614,4.549e-08,no
394,-0.8636370614,4.481e-08,no
395,-0.8626370614,4.415e-08,no
396,-0.8616370614,4.35e-08,no
397,-0.8606370614,4.285e-08,no
398,-0.8596370614,4.221e-08,no
399,-0.8586370614,4.159e-08,no
400,-0.8576370614,4.097e-08,no
401,-0.8566370614,4.036e-08,no
402,-0.8556370614,3.976e-08,no
403,-0.8546370614,3.917e-08,no
404,-0.8536370614,3.858e-08,no
405,-0.8526370614,3.801e-08,no
406,-0.8516370614,3.744e-08,no
407,-0.8506370614,3.688e-08,no
408,-0.8496370614,3.633e-08,no
409,-0.8486370614,3.579e-08,no
410,-0.8476370614,3.525e-08,no
411,-0.8466370614,3.473e-08,no
412,-0.8456370614,3.42e-08,no
413,-0.8446370614,3.369e-08,no
414,-0.8436370614,3.319e-08,no
415,-0.8426370614,3.269e-08,no
416,-0.8416370614,3.22e-08,no
417,-0.8406370614,3.171e-08,no
418,-0.8396370614,3.123e-08,no
419,-0.8386370614,3.076e-08,no
420,-0.8376370614,3.03e-08,no
421,-0.8366370614,2.984e-08,no
422,-0.8356370614,2.939e-08,no
423,-0.8346370614,2.895e-08,no
424,-0.8336370614,2.851e-08,no
425,-0.8326370614,2.808e-08,no
426,-0.8316370614,2.765e-08,no
427,-0.8306370614,2.724e-08,no
428,-0.8296370614,2.682e-08,no
429,-0.8286370614,2.642e-08,no
430,-0.8276370614,2.601e-08,no
431,-0.8266370614,2.562e-08,no
432,-0.8256370614,2.523e-08,no
433,-0.8246370614,2.485e-08,no
434,-0.8236370614,2.447e-08,no
435,-0.8226370614,2.409e-08,no
436,-0.8216370614,2.373e-08,no
437,-0.8206370614,2.336e-08,no
438,-0.8196370614,2.301e-08,no
439,-0.8186370614,2.265e-08,no
440,-0.8176370614,2.231e-08,no
441,-0.8166370614,2.197e-08,no
442,-0.8156370614,2.163e-08,no
443,-0.8146370614,2.13e-08,no
444,-0.8136370614,2.097e-08,no
445,-0.8126370614,2.065e-08,no
446,-0.8116370614,2.033e-08,no
447,-0.8106370614,2.002e-08,no
448,-0.8096370614,1.971e-08,no
449,-0.8086370614,1.941e-08,no
450,-0.8076370614,1.911e-08,no
451,-0.8066370614,1.881e-08,no
452,-0.8056370614,1.852e-08,no
453,-0.8046370614,1.823e-08,no
454,-0.8036370614,1.795e-08,no
455,-0.8026370614,1.767e-08,no
456,-0.8016370614,1.74e-08,no
457,-0.8006370614,1.713e-08,no
458,-0.7996370614,1.686e-08,no
459,-0.7986370614,1.66e-08,no
460,-0.7976370614,1.634e-08,no
461,-0.7966370614,1.609e-08,no
462,-0.7956370614,1.584e-08,no
463,-0.7946370614,1.559e-08,no
464,-0.7936370614,1.535e-08,no
465,-0.7926370614,1.511e-08,no
466,-0.7916370614,1.487e-08,no
467,-0.7906370614,1.464e-08,no
468,-0.7896370614,1.441e-08,no
469,-0.7886370614,1.418e-08,no
470,-0.7876370614,1.396e-08,no
471,-0.7866370614,1.374e-08,no
472,-0.7856370614,1.352e-08,no
473,-0.7846370614,1.331e-08,no
474,-0.7836370614,1.31e-08,no
475,-0.7826370614,1.29e-08,no
476,-0.7816370614,1.269e-08,no
477,-0.7806370614,1.249e-08,no
478,-0.7796370614,1.229e-08,no
479,-0.7786370614,1.21e-08,no
480,-0.7776370614,1.191e-08,no
481,-0.7766370614,1.172e-08,no
482,-0.7756370614,1.153e-08,no
483,-0.7746370614,1.135e-08,no
484,-0.7736370614,1.117e-08,no
485,-0.7726370614,1.099e-08,no
486,-0.7716370614,1.082e-08,no
487,-0.7706370614,1.065e-08,no
488,-0.7696370614,1.048e-08,no
489,-0.7686370614,1.031e-08,no
490,-0.7676370614,1.014e-08,no
491,-0.7666370614,9.981e-09,no
492,-0.7656370614,9.822e-09,no
493,-0.7646370614,9.664e-09,no
494,-0.7636370614,9.509e-09,no
495,-0.7626370614,9.357e-09,no
496,-0.7616370614,9.206e-09,no
497,-0.7606370614,9.058e-09,no
498,-0.7596370614,8.912e-09,no
499,-0.7586370614,8.769e-09,no
500,-0.7576370614,8.627e-09,no
501,-0.7566370614,8.488e-09,no
502,-0.7556370614,8.351e-09,no
503,-0.7546370614,8.216e-09,no
504,-0.7536370614,8.083e-09,no
505,-0.7526370614,7.952e-09,no
506,-0.7516370614,7.823e-09,no
507,-0.7506370614,7.696e-09,no
508,-0.7496370614,7.571e-09,no
509,-0.7486370614,7.448e-09,no
510,-0.7476370614,7.326e-09,no
511,-0.7466370614,7.207e-09,no
512,-0.7456370614,7.089e-09,no
513,-0.7446370614,6.974e-09,no
514,-0.7436370614,6.86e-09,no
515,-0.7426370614,6.747e-09,no
516,-0.7416370614,6.637e-09,no
517,-0.7406370614,6.528e-09,no
518,-0.7396370614,6.421e-09,no
519,-0.7386370614,6.315e-09,no
520,-0.7376370614,6.211e-09,no
521,-0.7366370614,6.109e-09,no
522,-0.7356370614,6.009e-09,no
523,-0.7346370614,5.909e-09,no
524,-0.7336370614,5.812e-09,no
525,-0.7326370614,5.716e-09,no
526,-0.7316370614,5.621e-09,no
527,-0.7306370614,5.528e-09,no
528,-0.7296370614,5.436e-09,no
529,-0.7286370614,5.346e-09,no
530,-0.7276370614,5.257e-09,no
531,-0.7266370614,5.17e-09,no
532,-0.7256370614,5.084e-09,no
533,-0.7246370614,4.999e-09,no
534,-0.7236370614,4.916e-09,no
535,-0.7226370614,4.834e-09,no
536,-0.7216370614,4.753e-09,no
537,-0.7206370614,4.673e-09,no
538,-0.7196370614,4.595e-09,no
539,-0.7186370614,4.518e-09,no
540,-0.7176370614,4.442e-09,no
541,-0.7166370614,4.368e-09,no
542,-0.7156370614,4.294e-09,no
543,-0.7146370614,4.222e-09,no
544,-0.7136370614,4.151e-09,no
545,-0.7126370614,4.081e-09,no
546,-0.7116370614,4.012e-09,no
547,-0.7106370614,3.944e-09,no
548,-0.7096370614,3.877e-09,no
549,-0.7086370614,3.811e-09,no
550,-0.7076370614,3.747e-09,no
551,-0.7066370614,3.683e-09,no
552,-0.7056370614,3.62e-09,no
553,-0.7046370614,3.559e-09,no
554,-0.7036370614,3.498e-09,no
555,-0.7026370614,3.438e-09,no
556,-0.7016370614,3.38e-09,no
557,-0.7006370614,3.322e-09,no
558,-0.6996370614,3.265e-09,no
559,-0.6986370614,3.209e-09,no
560,-0.6976370614,3.154e-09,no
561,-0.6966370614,3.1e-09,no
562,-0.6956370614,3.047e-09,no
563,-0.6946370614,2.994e-09,no
564,-0.6936370614,2.943e-09,no
565,-0.6926370614,2.892e-09,no
566,-0.6916370614,2.842e-09,no
567,-0.6906370614,2.793e-09,no
568,-0.6896370614,2.744e-09,no
569,-0.6886370614,2.697e-09,no
570,-0.6876370614,2.65e-09,no
571,-0.6866370614,2.604e-09,no
572,-0.6856370614,2.559e-09,no
573,-0.6846370614,2.514e-09,no
574,-0.6836370614,2.47e-09,no
575,-0.6826370614,2.427e-09,no
576,-0.6816370614,2.385e-09,no
577,-0.6806370614,2.343e-09,no
578,-0.6796370614,2.302e-09,no
579,-0.6786370614,2.262e-09,no
580,-0.6776370614,2.222e-09,no
581,-0.6766370614,2.183e-09,no
582,-0.6756370614,2.145e-09,no
583,-0.6746370614,2.107e-09,no
584,-0.6736370614,2.07e-09,no
585,-0.6726370614,2.033e-09,no
586,-0.6716370614,1.997e-09,no
587,-0.6706370614,1.962e-09,no
588,-0.6696370614,1.927e-09,no
589,-0.6686370614,1.893e-09,no
590,-0.6676370614,1.859e-09,no
591,-0.6666370614,1.826e-09,no
592,-0.6656370614,1.794e-09,no
593,-0.6646370614,1.762e-09,no
594,-0.6636370614,1.73e-09,no
595,-0.6626370614,1.7e-09,no
596,-0.6616370614,1.669e-09,no
597,-0.6606370614,1.639e-09,no
598,-0.6596370614,1.61e-09,no
599,-0.6586370614,1.581e-09,no
600,-0.6576370614,1.553e-09,no
601,-0.6566370614,1.525e-09,no
602,-0.6556370614,1.497e-09,no
603,-0.6546370614,1.47e-09,no
604,-0.6536370614,1.444e-09,no
605,-0.6526370614,1.418e-09,no
606,-0.6516370614,1.392e-09,no
607,-0.6506370614,1.367e-09,no
608,-0.6496370614,1.342e-09,no
609,-0.6486370614,1.317e-09,no
610,-0.6476370614,1.293e-09,no
611,-0.6466370614,1.27e-09,no
612,-0.6456370614,1.247e-09,no
613,-0.6446370614,1.224e-09,no
614,-0.6436370614,1.202e-09,no
615,-0.6426370614,1.18e-09,no
616,-0.6416370614,1.158e-09,no
617,-0.6406370614,1.137e-09,no
618,-0.6396370614,1.116e-09,no
619,-0.6386370614,1.095e-09,no
620,-0.6376370614,1.075e-09,no
621,-0.6366370614,1.055e-09,no
622,-0.6356370614,1.036e-09,no
623,-0.6346370614,1.017e-09,no
624,-0.6336370614,9.977e-10,no
625,-0.6326370614,9.792e-10,no
626,-0.6316370614,9.61e-10,no
627,-0.6306370614,9.432e-10,no
628,-0.6296370614,9.256e-10,no
629,-0.6286370614,9.084e-10,no
630,-0.6276370614,8.914e-10,no
631,-0.6266370614,8.747e-10,no
632,-0.6256370614,8.584e-10,no
633,-0.6246370614,8.423e-10,no
634,-0.6236370614,8.265e-10,no
635,-0.6226370614,8.109e-10,no
636,-0.6216370614,7.957e-10,no
637,-0.6206370614,7.807e-10,no
638,-0.6196370614,7.659e-10,no
639,-0.6186370614,7.515e-10,no
640,-0.6176370614,7.373e-10,no
641,-0.6166370614,7.233e-10,no
642,-0.6156370614,7.096e-10,no
643,-0.6146370614,6.961e-10,no
644,-0.6136370614,6.828e-10,no
645,-0.6126370614,6.698e-10,no
646,-0.6116370614,6.571e-10,no
647,-0.6106370614,6.445e-10,no
648,-0.6096370614,6.322e-10,no
649,-0.6086370614,6.201e-10,no
650,-0.6076370614,6.082e-10,no
651,-0.6066370614,5.965e-10,no
652,-0.6056370614,5.85e-10,no
653,-0.6046370614,5.738e-10,no
654,-0.6036370614,5.627e-10,no
655,-0.6026370614,5.518e-10,no
656,-0.6016370614,5.412e-10,no
657,-0.6006370614,5.307e-10,no
658,-0.5996370614,5.204e-10,no
659,-0.5986370614,5.103e-10,no
660,-0.5976370614,5.004e-10,no
661,-0.5966370614,4.906e-10,no
662,-0.5956370614,4.81e-10,no
663,-0.5946370614,4.716e-10,no
664,-0.5936370614,4.624e-10,no
665,-0.5926370614,4.534e-10,no
666,-0.5916370614,4.445e-10,no
667,-0.5906370614,4.357e-10,no
668,-0.5896370614,4.272e-10,no
669,-0.5886370614,4.188e-10,no
670,-0.5876370614,4.105e-10,no
671,-0.5866370614,4.024e-10,no
672,-0.5856370614,3.944e-10,no
673,-0.5846370614,3.866e-10,no
674,-0.5836370614,3.789e-10,no
675,-0.5826370614,3.714e-10,no
676,-0.5816370614,3.64e-10,no
677,-0.5806370614,3.568e-10,no
678,-0.5796370614,3.496e-10,no
679,-0.5786370614,3.426e-10,no
