index,x-value,pointwise error (4 s.f.),MAE (yes/no)
836,2.7199555922,267.4,no
837,2.7209555922,268.1,no
838,2.7219555922,268.9,no
839,2.7229555922,269.7,no
840,2.7239555922,270.5,no
841,2.7249555922,271.3,no
842,2.7259555922,272.1,no
843,2.7269555922,272.9,no
844,2.7279555922,273.7,no
845,2.7289555922,274.5,no
846,2.7299555922,275.3,no
847,2.7309555922,276.1,no
848,2.7319555922,276.9,no
849,2.7329555922,277.8,no
850,2.7339555922,278.6,no
851,2.7349555922,279.4,no
852,2.7359555922,280.2,no
853,2.7369555922,281,no
854,2.7379555922,281.9,no
855,2.7389555922,282.7,no
856,2.7399555922,283.5,no
857,2.7409555922,284.3,no
858,2.7419555922,285.2,no
859,2.7429555922,286,no
860,2.7439555922,286.9,no
861,2.7449555922,287.7,no
862,2.7459555922,288.5,no
863,2.7469555922,289.4,no
864,2.7479555922,290.2,no
865,2.7489555922,291.1,no
866,2.7499555922,291.9,no
867,2.7509555922,292.8,no
868,2.7519555922,293.6,no
869,2.7529555922,294.5,no
870,2.7539555922,295.4,no
871,2.7549555922,296.2,no
872,2.7559555922,297.1,no
873,2.7569555922,298,no
874,2.7579555922,298.8,no
875,2.7589555922,299.7,no
876,2.7599555922,300.6,no
877,2.7609555922,301.4,no
878,2.7619555922,302.3,no
879,2.7629555922,303.2,no
880,2.7639555922,304.1,no
881,2.7649555922,305,no
882,2.7659555922,305.9,no
883,2.7669555922,306.8,no
884,2.7679555922,307.7,no
885,2.7689555922,308.5,no
886,2.7699555922,309.4,no
887,2.7709555922,310.3,no
888,2.7719555922,311.3,no
889,2.7729555922,312.2,no
890,2.7739555922,313.1,no
891,2.7749555922,314,no
892,2.7759555922,314.9,no
893,2.7769555922,315.8,no
894,2.7779555922,316.7,no
895,2.7789555922,317.6,no
896,2.7799555922,318.6,no
897,2.7809555922,319.5,no
898,2.7819555922,320.4,no
899,2.7829555922,321.3,no
900,2.7839555922,322.3,no
901,2.7849555922,323.2,no
902,2.7859555922,324.2,no
903,2.7869555922,325.1,no
904,2.7879555922,326,no
905,2.7889555922,327,no
906,2.7899555922,327.9,no
907,2.7909555922,328.9,no
908,2.7919555922,329.8,no
909,2.7929555922,330.8,no
910,2.7939555922,331.7,no
911,2.7949555922,332.7,no
912,2.7959555922,333.7,no
913,2.7969555922,334.6,no
914,2.7979555922,335.6,no
915,2.7989555922,336.6,no
916,2.7999555922,337.5,no
917,2.8009555922,338.5,no
918,2.8019555922,339.5,no
919,2.8029555922,340.5,no
920,2.8039555922,341.5,no
921,2.8049555922,342.4,no
922,2.8059555922,343.4,no
923,2.8069555922,344.4,no
924,2.8079555922,345.4,no
925,2.8089555922,346.4,no
926,2.8099555922,347.4,no
927,2.8109555922,348.4,no
928,2.8119555922,349.4,no
929,2.8129555922,350.4,no
